OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,Region,ProductCategory,ProductSub-Category,ProductBaseMargin
6,1086.39,0.03,-311.23,167.27,35,East,Office Supplies,Storage & Organization,0.85
15,180.39,0.04,-8.11,11.58,6.97,West,Office Supplies,Envelopes,0.35
36,411.75,0.05,-182.87,11.66,8.99,West,Office Supplies,Pens & Art Supplies,0.59
41,708.83,0.08,35.08,17.67,8.99,West,Furniture,Office Furnishings,0.47
49,8223.07,0.06,2549.4,195.99,3.99,Central,Technology,Telephones and Communication,0.59
46,300.07,0.05,-209.58,6.48,8.4,East,Office Supplies,Paper,0.37
5,248.3955,0.05,-260.35,55.99,5,East,Technology,Telephones and Communication,0.8
48,128,0.09,45.51,2.89,0.5,Central,Office Supplies,Labels,0.38
5,252.66,0.02,32.86,48.91,5.81,Central,Office Supplies,Paper,0.38
33,103.32,0,-25.68,2.98,2.03,South,Office Supplies,Pens & Art Supplies,0.57
16,130.11,0.03,-47.69,8.12,2.83,Central,Technology,Computer Peripherals,0.77
15,4012.58,0.05,-425.14,279.48,35,Central,Office Supplies,Storage & Organization,0.8
31,1295.54,0.06,214.23,40.99,17.48,Central,Office Supplies,Paper,0.36
31,846.85,0.03,-25.98,27.48,4,Central,Technology,Computer Peripherals,0.75
31,305.76,0.1,-22.53,10.44,5.75,South,Office Supplies,Binders and Binder Accessories,0.39
3,25.48,0.06,-26.8,8.33,1.99,South,Technology,Computer Peripherals,0.52
29,177.41,0.05,-116.05,5.78,7.64,Central,Office Supplies,Paper,0.36
33,5661.08,0,1055.47,160.98,30,Central,Furniture,Chairs & Chairmats,0.62
31,2245.78,0.05,-432.46,70.98,30,Central,Furniture,Chairs & Chairmats,0.73
26,1523.5,0.07,-807.89,60.98,49,Central,Office Supplies,Appliances,0.59
22,3760.3065,0.05,593.18,195.99,8.99,South,Technology,Telephones and Communication,0.6
32,249.59,0.06,101.82,7.64,1.39,Central,Office Supplies,Envelopes,0.36
4,28.04,0.09,-4.45,6.88,2,East,Office Supplies,Paper,0.39
28,96.71,0.01,-72.44,3.28,3.97,Central,Office Supplies,Pens & Art Supplies,0.56
11,259.69,0.1,-45.82,24.92,12.98,Central,Office Supplies,Binders and Binder Accessories,0.39
9,2503.86,0.06,-172.48,270.97,28.06,Central,Technology,Office Machines,0.56
29,374.67,0,30.63,12.28,6.35,Central,Office Supplies,Paper,0.38
21,86.64,0.09,-73.07,3.98,5.26,West,Office Supplies,Binders and Binder Accessories,0.38
13,409.97,0.07,39.36,33.62,3.5,South,Office Supplies,Appliances,0.59
22,399.64,0.04,-15.42,17.98,8.51,East,Technology,Office Machines,0.4
41,277.35,0.02,-103.28,6.48,6.57,East,Office Supplies,Paper,0.37
24,238.25,0.05,-83.55,9.38,7.28,Central,Office Supplies,Storage & Organization,0.57
20,1357.44,0.09,-102.3,70.98,26.85,East,Furniture,Bookcases,
25,334.71,0.01,31.74,12.28,6.47,Central,Office Supplies,Paper,0.38
30,164.41,0,-128.52,4.98,7.54,East,Office Supplies,Paper,0.38
19,1882.18,0.09,336.26,107.53,5.81,East,Furniture,Office Furnishings,0.65
34,307.76,0.1,-22.88,9.38,4.93,East,Furniture,Office Furnishings,0.57
36,1129.9305,0.05,574.16,35.99,1.25,East,Technology,Telephones and Communication,0.36
13,98.82,0.09,-68.66,7.37,5.53,South,Technology,Computer Peripherals,0.69
40,289.19,0.01,-69.03,6.68,6.15,South,Office Supplies,Paper,0.37
31,672.93,0,27.85,19.98,4,South,Technology,Computer Peripherals,0.68
1,803.33,0.09,-745.2,832.81,24.49,South,Office Supplies,"Scissors, Rulers and Trimmers",0.83
8,94.35,0.1,42.22,12.22,2.85,South,Furniture,Office Furnishings,0.55
50,276.75,0.04,-117.91,5.28,5.57,South,Office Supplies,Paper,0.4
11,123.34,0.07,0.64,11.34,5.01,Central,Office Supplies,Paper,0.36
23,1642.47,0.01,-524.03,68.81,60,Central,Office Supplies,Appliances,0.41
50,375.11,0.01,-331.63,7.28,11.15,East,Office Supplies,Paper,0.37
27,109.92,0.06,24.75,3.98,0.83,South,Office Supplies,Pens & Art Supplies,0.51
11,22145.37,0.02,6138.48,1938.02,13.99,South,Technology,Office Machines,0.38
21,1537.5,0.04,-531.92,70.98,35,East,Office Supplies,Storage & Organization,0.8
28,1457.78,0.04,68.23,49.99,19.99,South,Technology,Computer Peripherals,0.45
20,9418.14,0.09,909.36,517.48,16.63,Central,Technology,Office Machines,0.59
49,1981.26,0.07,100.8,41.32,8.66,Central,Furniture,Office Furnishings,0.76
11,131.12,0.03,-24.81,11.5,7.19,West,Office Supplies,Binders and Binder Accessories,0.4
41,396.15,0.05,-10.98,9.85,4.82,East,Office Supplies,Pens & Art Supplies,0.47
23,103.2,0.02,17.89,4.28,0.94,East,Office Supplies,Pens & Art Supplies,0.56
15,144.14,0.05,12.09,9.78,1.99,East,Technology,Computer Peripherals,0.43
9,30.65,0.03,0.08,3.29,1.35,East,Office Supplies,Rubber Bands,0.4
9,75.94,0.01,-16.56,7.64,5.83,East,Office Supplies,Paper,0.36
46,5615.4,0.07,1807.16,120.97,26.3,South,Technology,Office Machines,0.38
45,318.94,0.1,-195.6,7.37,5.53,South,Technology,Computer Peripherals,0.69
12,97.74,0.04,-8.5,7.84,4.71,East,Office Supplies,Binders and Binder Accessories,0.35
34,335.59,0.04,85.83,9.78,1.99,East,Technology,Computer Peripherals,0.43
16,44.1,0.04,-6.22,2.58,1.3,Central,Office Supplies,Pens & Art Supplies,0.59
35,150.29,0.03,5.04,3.69,2.5,South,Office Supplies,Envelopes,0.39
29,730.51,0.08,217.57,26.38,5.58,Central,Furniture,Office Furnishings,0.62
35,503.75,0,16.46,13.43,5.5,South,Office Supplies,Storage & Organization,0.57
12,507.44,0.05,170.9,42.8,2.99,East,Office Supplies,Binders and Binder Accessories,0.36
33,1692.03,0.1,574.44,54.96,10.75,South,Office Supplies,Paper,0.36
15,1756.46,0.01,-101.19,113.98,30,Central,Furniture,Chairs & Chairmats,0.69
31,4878.64,0.03,-519.94,150.98,66.27,West,Furniture,Bookcases,0.65
6,1056.6435,0.06,-586.2,205.99,8.99,South,Technology,Telephones and Communication,0.56
39,403.73,0.06,-44.13,10.89,4.5,Central,Office Supplies,Appliances,0.59
3,86.85,0.05,-67.22,28.48,1.99,Central,Technology,Computer Peripherals,0.4
45,132.31,0.02,10.91,2.88,1.49,Central,Office Supplies,Binders and Binder Accessories,0.36
17,196.07,0.05,-77.66,10.97,6.5,South,Technology,Computer Peripherals,0.64
46,259.25,0.1,-64.03,5.68,3.6,East,Office Supplies,"Scissors, Rulers and Trimmers",0.56
25,93.22,0.06,-15.37,3.74,0.94,Central,Office Supplies,Rubber Bands,0.83
3,1039.56,0.06,-394.69,350.98,30,Central,Furniture,Chairs & Chairmats,0.61
32,1929.19,0.04,570.67,60.97,4.5,South,Office Supplies,Appliances,0.56
3,44.84,0.09,37.74,14.2,5.3,South,Furniture,Office Furnishings,0.46
13,1281.1795,0.02,-26.62,115.99,5.92,South,Technology,Telephones and Communication,0.58
38,710.33,0.09,62.53,18.97,9.03,South,Office Supplies,Paper,0.37
45,1090.6,0.07,300.91,23.99,6.3,Central,Technology,Office Machines,0.38
35,99.13,0.09,23.74,2.94,0.81,East,Office Supplies,Pens & Art Supplies,0.4
8,49.04,0.02,9.29,5.68,1.39,Central,Office Supplies,Envelopes,0.38
6,2320.35,0,-237.62,348.21,84.84,Central,Furniture,Tables,0.66
37,395.37,0.07,17.15,10.98,3.37,West,Office Supplies,"Scissors, Rulers and Trimmers",0.57
43,634.38,0.09,272.4,15.74,1.39,West,Office Supplies,Envelopes,0.4
39,5196.19,0.1,2052.13,140.99,13.99,West,Technology,Office Machines,0.37
7,50.47,0.08,-31.7,6.48,7.49,West,Office Supplies,Paper,0.37
27,341.1,0,-4.75,11.97,4.98,East,Office Supplies,Appliances,0.58
26,171.68,0.07,-116.56,6.48,8.19,East,Office Supplies,Paper,0.37
5,1424.95,0.09,-517.83,280.98,57,West,Furniture,Chairs & Chairmats,0.78
29,321.5,0.03,20.31,10.98,3.37,West,Office Supplies,"Scissors, Rulers and Trimmers",0.57
4,1614.97,0.05,-593.15,376.13,85.63,South,Furniture,Tables,0.74
12,2119.0415,0,-6.57,195.99,8.99,South,Technology,Telephones and Communication,0.6
33,1900.226,0.01,440.2,65.99,5.31,East,Technology,Telephones and Communication,0.57
39,272.39,0.03,-91.48,6.48,6.6,South,Office Supplies,Paper,0.37
16,519.65,0.03,26.36,30.98,8.99,South,Office Supplies,Pens & Art Supplies,0.58
31,16949.44,0.01,7858.08,525.98,19.99,South,Office Supplies,Binders and Binder Accessories,0.37
18,274.32,0.01,-58.24,15.14,4.53,East,Office Supplies,Storage & Organization,0.81
24,75.73,0.07,29.46,3.15,0.5,South,Office Supplies,Labels,0.37
47,533.47,0.09,-50.21,11.5,7.19,East,Office Supplies,Binders and Binder Accessories,0.4
21,61.94,0.09,-22.32,2.98,2.03,East,Office Supplies,Pens & Art Supplies,0.57
19,88.4,0.08,35.5,4.91,0.5,East,Office Supplies,Labels,0.36
40,259.83,0,80.73,5.98,1.49,East,Office Supplies,Binders and Binder Accessories,0.39
26,171.14,0.02,-1172.75,4.48,49,East,Office Supplies,Appliances,0.6
5,756.15,0.06,-280.28,145.45,17.85,Central,Technology,Office Machines,0.56
1,18.15,0.04,-7.26,12.28,6.13,Central,Office Supplies,Storage & Organization,0.57
48,204.15,0.07,-155.53,4.24,5.41,Central,Office Supplies,Binders and Binder Accessories,0.35
13,33.11,0.08,-35.96,2.23,4.57,Central,Furniture,Office Furnishings,0.41
1,3.41,0.06,-1.78,2.88,0.7,West,Office Supplies,Pens & Art Supplies,0.56
26,139.54,0.01,-54.08,4.98,4.95,Central,Office Supplies,Binders and Binder Accessories,0.37
28,199.52,0.08,13.44,7.59,4,Central,Furniture,Office Furnishings,0.42
39,85.66,0.04,6.67,2.18,0.78,Central,Office Supplies,Rubber Bands,0.52
12,1323.67,0.04,630.28,107.53,5.81,Central,Furniture,Office Furnishings,0.65
18,283.5,0.1,-51.47,15.98,6.5,South,Technology,Computer Peripherals,0.48
36,242.13,0.09,-94.74,6.48,6.6,South,Office Supplies,Paper,0.37
36,1921.1275,0.08,248.58,65.99,8.99,West,Technology,Telephones and Communication,0.56
14,57.28,0.02,7.31,3.8,1.49,East,Office Supplies,Binders and Binder Accessories,0.38
32,227.87,0.02,-130.61,6.48,8.4,East,Office Supplies,Paper,0.37
39,110.36,0.05,8.6,2.84,0.93,Central,Office Supplies,Pens & Art Supplies,0.54
14,242.284,0.03,51.75,20.99,0.99,South,Technology,Telephones and Communication,0.37
15,1795.49,0.05,-626.04,114.98,58.72,Central,Furniture,Bookcases,0.76
4,926.58,0.03,-226.51,212.6,52.2,Central,Furniture,Tables,0.64
43,7731.09,0,-222.17,167.27,35,East,Office Supplies,Storage & Organization,0.85
33,10162.576,0.08,-969.05,400.98,42.52,East,Furniture,Tables,0.71
33,5834.6465,0.01,1619.66,205.99,2.79,East,Technology,Telephones and Communication,0.58
6,1854.94,0.04,-559.78,300.97,7.18,East,Technology,Computer Peripherals,0.48
11,5155.35,0,501.51,442.14,14.7,Central,Technology,Office Machines,0.56
15,1093.6355,0.05,119.17,85.99,0.99,South,Technology,Telephones and Communication,0.55
43,1502.47,0.07,214.05,34.58,8.99,East,Office Supplies,Pens & Art Supplies,0.56
24,2014.13,0.1,-794.94,89.83,35,East,Office Supplies,Storage & Organization,0.83
14,35.48,0.09,-9.19,2.58,1.3,Central,Office Supplies,Pens & Art Supplies,0.59
1,15,0.05,-11.02,6.84,8.37,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.58
17,103.72,0.02,-72.06,5.53,6.98,Central,Office Supplies,Binders and Binder Accessories,0.39
4,185.15,0.09,10.2,41.47,34.2,Central,Furniture,Office Furnishings,0.73
15,308.64,0.03,91.08,19.04,6.38,East,Furniture,Office Furnishings,0.56
50,5369.46,0,1370.26,99.99,19.99,South,Technology,Office Machines,0.52
41,1439.96,0.02,182.46,33.29,8.74,South,Office Supplies,Storage & Organization,0.61
1,13.45,0,-8.2,5.4,7.78,South,Office Supplies,Binders and Binder Accessories,0.37
11,75.79,0.09,-18.77,6.68,4.91,South,Office Supplies,Paper,0.37
7,538.51,0,-88.75,70.98,26.74,Central,Furniture,Bookcases,0.6
33,13671.94,0.01,5711.96,400.97,48.26,East,Technology,Office Machines,0.36
17,58.86,0.03,6.96,3.29,1.35,South,Office Supplies,Rubber Bands,0.4
17,47.44,0.09,14.49,2.89,0.5,Central,Office Supplies,Labels,0.38
19,337.38,0,-409.79,15.23,27.75,West,Furniture,Tables,0.76
36,4169.93,0.1,1765.54,120.98,9.07,East,Office Supplies,Binders and Binder Accessories,0.35
18,325.58,0.06,152.28,18.84,3.62,South,Furniture,Office Furnishings,0.43
9,458.8,0,305.87,46.94,6.77,South,Furniture,Office Furnishings,0.44
32,2288.642,0.05,519.59,85.99,2.79,West,Technology,Telephones and Communication,0.58
42,1504.01,0.05,211.04,35.89,14.72,South,Office Supplies,Envelopes,0.4
13,163.62,0,16.34,11.48,5.43,South,Office Supplies,Paper,0.36
9,17965.45,0,3459.43,1938.02,13.99,West,Technology,Office Machines,0.38
2,289.73,0.04,-246.21,135.99,28.63,East,Furniture,Chairs & Chairmats,0.76
20,116.55,0.09,-39.67,5.58,5.3,West,Office Supplies,Envelopes,0.35
4,38.76,0.1,-12.13,6.23,6.97,Central,Office Supplies,Binders and Binder Accessories,0.36
34,1863.02,0.03,823.26,55.48,6.79,South,Office Supplies,Paper,0.37
2,53.3,0,-46.2,20.89,11.52,South,Office Supplies,Storage & Organization,0.83
47,178.51,0,82.3,3.75,0.5,Central,Office Supplies,Labels,0.37
15,31.32,0,-30.26,1.86,2.58,Central,Office Supplies,Rubber Bands,0.82
8,1391.7645,0.08,-426.07,205.99,8.99,South,Technology,Telephones and Communication,0.56
14,102.04,0.05,-47.67,6.48,7.37,West,Office Supplies,Paper,0.37
5,9704.37,0.03,-1565.91,1938.02,13.99,South,Technology,Office Machines,0.38
31,211.94,0.05,-56.39,6.48,5.84,South,Office Supplies,Paper,0.37
34,390.35,0.05,71.03,11.55,2.36,East,Office Supplies,Pens & Art Supplies,0.55
2,51.21,0,-27.53,20.98,8.83,Central,Office Supplies,Binders and Binder Accessories,0.37
20,2195.55,0.01,-355.94,100.8,60,Central,Furniture,Tables,0.59
22,887.98,0.04,239.94,39.98,9.83,South,Office Supplies,Envelopes,0.4
3,72.46,0.05,-60.74,15.23,27.75,South,Furniture,Tables,0.76
34,2010.89,0.09,564.07,63.98,11.55,Central,Office Supplies,Binders and Binder Accessories,0.38
31,536.83,0.06,161.37,17.48,1.99,East,Technology,Computer Peripherals,0.45
32,1734.31,0.06,647.25,54.96,10.75,East,Office Supplies,Paper,0.36
19,86.48,0.1,33.58,4.91,0.5,East,Office Supplies,Labels,0.36
36,243.18,0.08,-314.22,6.98,9.69,Central,Office Supplies,Storage & Organization,0.83
42,1811.3,0.07,520.41,42.98,4.62,Central,Office Supplies,Appliances,0.56
43,4095.76,0.03,-444.14,89.99,42,Central,Furniture,Chairs & Chairmats,0.66
22,482.37,0.03,34.03,20.95,4,Central,Technology,Computer Peripherals,0.6
9,58.98,0,-17.79,5.77,4.97,Central,Office Supplies,Binders and Binder Accessories,0.35
37,122.99,0,21.48,2.78,1.49,West,Office Supplies,Binders and Binder Accessories,0.36
6,14734.71,0.1,-3798.01,2550.14,29.7,West,Technology,Office Machines,0.57
36,551.44,0,28.7,13.99,7.51,Central,Technology,Office Machines,0.39
25,122.05,0,-67.6,4.24,5.41,South,Office Supplies,Binders and Binder Accessories,0.35
9,1455.04,0.06,-7.58,161.55,19.99,Central,Office Supplies,Storage & Organization,0.66
30,3482.41,0.05,1443.35,120.98,9.07,Central,Office Supplies,Binders and Binder Accessories,0.35
22,142.88,0.08,35.37,6.98,1.6,South,Office Supplies,Paper,0.38
38,264.92,0.05,-97.06,7.1,6.05,West,Office Supplies,Binders and Binder Accessories,0.39
18,3780.43,0.05,905.57,210.55,9.99,Central,Office Supplies,Storage & Organization,0.6
10,1961.68,0.04,-367,182.55,69,Central,Furniture,Tables,0.72
8,876.01,0.07,-108,111.03,8.64,South,Office Supplies,Storage & Organization,0.78
7,2161.36,0.02,-92.37,284.98,69.55,South,Furniture,Chairs & Chairmats,0.6
45,2494.92,0.08,816.72,55.48,14.3,South,Office Supplies,Paper,0.37
50,6628.55,0.1,1081.65,145.45,17.85,Central,Technology,Office Machines,0.56
7,105.94,0.07,-13.33,14.45,7.17,South,Office Supplies,Binders and Binder Accessories,0.38
29,1337.08,0.1,-953,48.91,35,South,Office Supplies,Storage & Organization,0.83
32,6892.07,0.05,2754.16,223.98,15.01,South,Office Supplies,Binders and Binder Accessories,0.38
44,839.19,0,76.38,17.98,8.51,South,Technology,Office Machines,0.4
38,827.83,0.09,-57.73,22.99,8.99,West,Office Supplies,Pens & Art Supplies,0.57
25,5859.25,0.02,1358.53,226.67,28.16,East,Furniture,Chairs & Chairmats,0.59
18,1758.41,0.06,238.52,100.98,15.66,Central,Office Supplies,Appliances,0.57
11,64.86,0,22.05,5.43,0.95,South,Office Supplies,Paper,0.36
45,109.39,0.07,16.31,2.47,1.02,South,Office Supplies,Rubber Bands,0.38
31,801.45,0.01,227.59,23.99,6.3,South,Technology,Office Machines,0.38
28,1538.8655,0.05,-186.33,65.99,19.99,Central,Technology,Telephones and Communication,0.59
10,267.06,0.02,76.47,24.95,2.99,South,Office Supplies,Binders and Binder Accessories,0.39
22,82.98,0.09,13.82,4,1.3,South,Office Supplies,Paper,0.37
32,1974.66,0.06,-929.68,64.65,35,Central,Office Supplies,Storage & Organization,0.8
3,73.44,0,-53.78,15.23,27.75,Central,Furniture,Tables,0.76
2,423.04,0.05,-270.7,210.55,9.99,West,Office Supplies,Storage & Organization,0.6
20,2197.4115,0,305.96,125.99,7.69,West,Technology,Telephones and Communication,0.58
30,11041.42,0.07,4456.25,387.99,19.99,Central,Office Supplies,Binders and Binder Accessories,0.38
43,683.46,0.09,-138.82,16.98,12.39,Central,Office Supplies,Envelopes,0.35
48,389.28,0.1,-37.43,8.67,3.5,Central,Office Supplies,Appliances,0.58
22,1505.67,0.1,-436.23,70.98,30,East,Furniture,Chairs & Chairmats,0.73
39,173.47,0.05,-4.96,4.63,1.93,West,Office Supplies,Pens & Art Supplies,0.52
48,2832.88,0.01,668.96,65.99,8.8,West,Technology,Telephones and Communication,0.58
10,29.12,0.08,7.13,2.88,0.5,West,Office Supplies,Labels,0.39
18,3267.41,0,248.19,170.98,35.89,South,Furniture,Bookcases,0.66
42,26126.92,0.04,9498.6,599.99,24.49,South,Technology,Copiers and Fax,0.5
42,194.2,0,-139.13,4.37,5.15,West,Office Supplies,Appliances,0.59
31,16451.33,0.01,5325.14,500.98,56,West,Furniture,Chairs & Chairmats,0.6
39,485.97,0.02,48.6,12.58,5.16,West,Furniture,Office Furnishings,0.43
15,109.71,0.1,-20.95,7.7,3.68,West,Furniture,Office Furnishings,0.52
40,315.45,0.01,-305.88,7.38,11.51,South,Office Supplies,Binders and Binder Accessories,0.36
16,60.02,0.1,0.94,3.71,1.93,South,Office Supplies,Paper,0.35
49,7413.29,0.01,1148.23,150.98,16.01,South,Furniture,Tables,0.7
26,1614.84,0.02,-716.55,60.98,49,East,Office Supplies,Appliances,0.59
50,600.22,0.08,27.86,12.98,3.14,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.6
28,327.95,0,43.68,10.98,5.14,East,Office Supplies,Binders and Binder Accessories,0.36
47,5606.91,0.06,-300.85,124.49,51.94,East,Furniture,Tables,0.63
33,9758.7,0.04,3793.7,304.99,19.99,Central,Office Supplies,Binders and Binder Accessories,0.4
1,129.88,0.1,-89.9,110.98,30,East,Furniture,Chairs & Chairmats,0.71
19,2441.1405,0.05,261.96,155.99,8.99,South,Technology,Telephones and Communication,0.55
45,9248.74,0,2532,200.98,23.76,West,Furniture,Chairs & Chairmats,0.58
21,98.88,0.07,36.01,4.13,0.99,West,Office Supplies,Labels,0.39
9,64.0305,0.06,-58.34,7.99,5.03,Central,Technology,Telephones and Communication,0.6
19,470.39,0.08,-147.99,26.31,5.89,South,Technology,Computer Peripherals,0.75
2,15.04,0.02,-6.12,7.31,0.49,South,Office Supplies,Labels,0.38
17,128.5,0.02,-44.69,6.68,6.93,Central,Office Supplies,Paper,0.37
46,2422.721,0.1,366.18,65.99,8.99,East,Technology,Telephones and Communication,0.56
20,638.72,0.04,-130.88,32.98,5.5,Central,Technology,Computer Peripherals,0.75
4,487.72,0.06,-192.3,119.99,14,West,Technology,Office Machines,0.36
23,8673.9,0.1,3440.05,387.99,19.99,South,Office Supplies,Binders and Binder Accessories,0.38
47,255.65,0,-148.8,4.97,5.71,West,Furniture,Office Furnishings,0.54
25,286.07,0.07,-35.94,11.97,4.98,Central,Office Supplies,Appliances,0.58
26,733.92,0.03,302.8,28.53,1.49,Central,Office Supplies,Binders and Binder Accessories,0.38
6,99.11,0.01,-12.46,15.28,1.99,Central,Technology,Computer Peripherals,0.42
34,5518.5315,0.1,1111.26,205.99,8.99,South,Technology,Telephones and Communication,0.56
6,1635.29,0.1,7.92,276.2,24.49,West,Furniture,Chairs & Chairmats,
37,316.35,0.01,-52.18,8.12,2.83,West,Technology,Computer Peripherals,0.77
12,1244.72,0.04,269.94,100.98,7.18,Central,Technology,Computer Peripherals,0.4
47,307.37,0.04,-249.27,6.48,9.17,West,Office Supplies,Paper,0.37
37,1599.54,0,578.14,40.98,7.47,Central,Office Supplies,Binders and Binder Accessories,0.37
2,942.42,0.02,-634.87,417.4,75.23,Central,Furniture,Tables,0.79
24,188.47,0.03,-191.23,7.38,11.51,South,Office Supplies,Binders and Binder Accessories,0.36
27,137.5,0.07,-64.24,4.98,4.95,Central,Office Supplies,Binders and Binder Accessories,0.37
12,5744.24,0.09,1118.17,500.98,28.14,Central,Technology,Office Machines,0.38
42,452.15,0.06,25.79,10.98,3.37,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.57
37,366.84,0.08,-50.1,10.23,4.68,West,Office Supplies,"Scissors, Rulers and Trimmers",0.59
35,6739.92,0.01,957.29,180.98,30,Central,Furniture,Chairs & Chairmats,0.69
49,8551.544,0.03,2763.13,195.99,8.99,Central,Technology,Telephones and Communication,0.58
33,1422.31,0.02,498.15,43.98,1.99,East,Technology,Computer Peripherals,0.44
27,834.0625,0.01,192.29,35.99,1.25,Central,Technology,Telephones and Communication,0.57
32,73.55,0.09,7.95,2.18,0.78,Central,Office Supplies,Rubber Bands,0.52
46,4804.0385,0.08,1077.92,125.99,8.8,Central,Technology,Telephones and Communication,0.59
